"city_ID","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","location_name","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","location_type","zipcode","neighborhood","ward","district","overhead_utility","percent_population"
25206,"Pecan","Carya illinoinensis","Austin","Texas",-97.74591224,30.27775304,"600 W 14th St",NA,68.58,"fair",173.88452,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25207,"Pecan","Carya illinoinensis","Austin","Texas",-97.74577814,30.27771141,"600 W 14th St",NA,48.26,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25208,"small vacant planting site",NA,"Austin","Texas",-97.74573257,30.27770107,"600 W 14th St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25209,"American elm","Ulmus americana","Austin","Texas",-97.74571502,30.27743645,"601 W 14 St",NA,58.42,"excellent",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25210,"Pecan","Carya illinoinensis","Austin","Texas",-97.74586496,30.27744962,"601 W 14 St",NA,48.26,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25211,"Pecan","Carya illinoinensis","Austin","Texas",-97.74609814,30.27754793,"605 W 14 St",NA,68.58,"poor",173.88452,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25212,"Pecan","Carya illinoinensis","Austin","Texas",-97.74636871,30.27766969,"611 W 14 St",NA,60.96,"fair",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25213,"Pecan","Carya illinoinensis","Austin","Texas",-97.74636849,30.27764181,"611 W 14 St",NA,48.26,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25214,"American elm","Ulmus americana","Austin","Texas",-97.74641553,30.27749777,"611 W 14 St",NA,48.26,"fair",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25215,"Pecan","Carya illinoinensis","Austin","Texas",-97.74644464,30.27743462,"611 W 14 St",NA,48.26,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25216,"Pecan","Carya illinoinensis","Austin","Texas",-97.74652753,30.27740998,"611 W 14 St",NA,58.42,"poor",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25217,"Pecan","Carya illinoinensis","Austin","Texas",-97.74703423,30.27786008,"707 W 14 St",NA,73.66,"good",196.8504,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25218,"Pecan","Carya illinoinensis","Austin","Texas",-97.74726094,30.27766206,"709 W 14 St",NA,55.88,"poor",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25219,"Pecan","Carya illinoinensis","Austin","Texas",-97.74723182,30.27773055,"709 W 14 St",NA,71.12,"excellent",196.8504,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25220,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74721743,30.27837762,"712 W 14 St",NA,96.52,"fair",124.67192,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25221,"Pecan","Carya illinoinensis","Austin","Texas",-97.74702979,30.27836682,"710 W 14 St",NA,48.26,"fair",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25222,"Pecan","Carya illinoinensis","Austin","Texas",-97.74595206,30.27798199,"606 W 14 St",NA,66.04,"poor",124.67192,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25223,"American elm","Ulmus americana","Austin","Texas",-97.74605547,30.2781717,"606 W 14 St",NA,73.66,"poor",75.45932,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25224,"Pecan","Carya illinoinensis","Austin","Texas",-97.74769432,30.28034095,"800 W 16th St",NA,50.8,"poor",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25225,"small vacant planting site",NA,"Austin","Texas",-97.74776848,30.28036284,"800 W 16th St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25226,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74790542,30.28040429,"800 W 16th St",NA,7.62,"fair",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25227,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74795273,30.28041682,"800 W 16th St",NA,7.62,"fair",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25228,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74799764,30.28042961,"800 W 16th St",NA,10.16,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25229,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74804443,30.28044451,"800 W 16th St",NA,10.16,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25230,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74810518,30.28046051,"800 W 16th St",NA,15.24,"fair",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25231,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74813561,30.28047325,"800 W 16th St",NA,20.32,"fair",26.24672,"introduced","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25232,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74829867,30.28051033,"900 W 16th St",NA,53.34,"good",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25233,"Western soapberry","Sapindus drummondii","Austin","Texas",-97.74875244,30.28065289,"900 W 16th St",NA,12.7,"good",75.45932,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25234,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74889483,30.28070784,"900 W 16th St",NA,50.8,"poor",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25235,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74886381,30.28051948,"903 W 16 St",NA,91.44,"good",124.67192,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25236,"Texas mountain laurel","Sophora secundiflora","Austin","Texas",-97.74889722,30.28059113,"900 W 16th St",NA,22.86,"good",75.45932,"no_info","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25237,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74888575,30.28056668,"900 W 16th St",NA,53.34,"good",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25238,"Chinaberry","Melia azedarach","Austin","Texas",-97.7488348,30.28057848,"900 W 16th St",NA,12.7,"poor",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25239,"Chinaberry","Melia azedarach","Austin","Texas",-97.74882631,30.28057311,"900 W 16th St",NA,10.16,"poor",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25240,"Eastern redbud","Cercis canadensis","Austin","Texas",-97.74875336,30.2805562,"900 W 16th St",NA,10.16,"good",26.24672,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25241,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.748752,30.28052617,"900 W 16th St",NA,45.72,"fair",124.67192,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25242,"Texas mountain laurel","Sophora secundiflora","Austin","Texas",-97.74871606,30.28054173,"900 W 16th St",NA,15.24,"good",26.24672,"no_info","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25243,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74872253,30.28052574,"900 W 16th St",NA,55.88,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25244,"Crape myrtle (including hybrids)","Lagerstroemia indica","Austin","Texas",-97.74866415,30.28049732,"900 W 16th St",NA,45.72,"fair",75.45932,"introduced","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25245,"Pecan","Carya illinoinensis","Austin","Texas",-97.74852986,30.28047293,"900 W 16th St",NA,38.1,"good",124.67192,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25246,"Windmill palm","Trachycarpus fortunei","Austin","Texas",-97.74846855,30.28046182,"900 W 16th St",NA,17.78,"good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25247,"Texas mountain laurel","Sophora secundiflora","Austin","Texas",-97.74841197,30.28044596,"900 W 16th St",NA,22.86,"good",75.45932,"no_info","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25248,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74822533,30.28037797,"800 W 16th St",NA,38.1,"fair",124.67192,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25249,"Eastern redbud","Cercis canadensis","Austin","Texas",-97.74815406,30.28035574,"800 W 16th St",NA,12.7,"fair",26.24672,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25250,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74809818,30.2803443,"800 W 16th St",NA,40.64,"fair",75.45932,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25251,"Pomegranate","Punica granatum","Austin","Texas",-97.74800439,30.28031366,"800 W 16th St",NA,30.48,"good",26.24672,"introduced","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25252,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74792725,30.28028924,"800 W 16th St",NA,60.96,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25253,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.7477572,30.28023418,"800 W 16th St",NA,48.26,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25254,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74767308,30.2802121,"800 W 16th St",NA,99.06,"fair",173.88452,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25255,"Eastern redbud","Cercis canadensis","Austin","Texas",-97.74745163,30.28016511,"800 W 16th St",NA,12.7,"fair",26.24672,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25256,"Sharon of rose","Hibiscus syriacus","Austin","Texas",-97.74746888,30.28017112,"800 W 16th St",NA,15.24,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25257,"Sharon of rose","Hibiscus syriacus","Austin","Texas",-97.74743215,30.28016094,"800 W 16th St",NA,15.24,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25258,"American sycamore","Platanus occidentalis","Austin","Texas",-97.74738352,30.28014767,"800 W 16th St",NA,48.26,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25259,"Windmill palm","Trachycarpus fortunei","Austin","Texas",-97.74734246,30.28013645,"800 W 16th St",NA,15.24,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25260,"small vacant planting site",NA,"Austin","Texas",-97.74725449,30.28011395,"800 W 16th St",NA,0,NA,0,"no_info",NA,NA,"Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25261,"Pecan","Carya illinoinensis","Austin","Texas",-97.7475934,30.28043197,"1601 Pearl St",NA,68.58,"poor",124.67192,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25262,"Pecan","Carya illinoinensis","Austin","Texas",-97.74758313,30.28049521,"1601 Pearl St",NA,66.04,"fair",173.88452,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25263,"Pecan","Carya illinoinensis","Austin","Texas",-97.74781591,30.28045424,"1601 Pearl St",NA,66.04,"good",196.8504,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25264,"Pecan","Carya illinoinensis","Austin","Texas",-97.74790422,30.28046578,"1601 Pearl St",NA,76.2,"good",196.8504,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25265,"Southern live oak","Quercus virginiana","Austin","Texas",-97.74808658,30.28059578,"1601 Pearl St",NA,48.26,"good",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25266,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74857712,30.28065263,"900 W 16 St",NA,50.8,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25267,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74850078,30.28084644,"1604 Pearl St",NA,55.88,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25268,"Bur oak","Quercus macrocarpa","Austin","Texas",-97.7486462,30.28091005,"1604 Pearl St",NA,48.26,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25269,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.748745,30.28021395,"903 W 16 St",NA,60.96,NA,173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25270,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74872432,30.28043743,"903 W 16 St",NA,53.34,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25271,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74843187,30.28038946,"901 W 16 St",NA,50.8,"fair",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25272,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74839734,30.28034014,"901 W 16 St",NA,76.2,"good",124.67192,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25273,"Pecan","Carya illinoinensis","Austin","Texas",-97.74846683,30.28029762,"901 W 16 St",NA,48.26,"good",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25274,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74848534,30.28018471,"901 W 16 St",NA,48.26,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25275,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74832037,30.28026255,"901 W 16 St",NA,48.26,"poor",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25276,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74820084,30.28023119,"901 W 16 St",NA,91.44,"dead",173.88452,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25277,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74822462,30.2801576,"901 W 16 St",NA,48.26,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25278,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74830846,30.28008399,"901 W 16 St",NA,48.26,"good",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25279,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74822587,30.27998982,"800 W 15 St",NA,71.12,"fair",173.88452,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25280,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74829924,30.27984949,"901 W 16 St",NA,63.5,NA,75.45932,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25281,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74800773,30.28026012,"807 W 16 St",NA,55.88,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25282,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74783232,30.28023321,"805 W 16 St",NA,106.68,"excellent",196.8504,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25283,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74794437,30.27995228,"805 W 16 St",NA,58.42,"good",75.45932,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25284,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74794407,30.28003252,"805 W 16 St",NA,58.42,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25285,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74789444,30.27991688,"805 W 16 St",NA,60.96,"good",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25286,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74789085,30.27998838,"805 W 16 St",NA,53.34,"fair",75.45932,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25287,"American elm","Ulmus americana","Austin","Texas",-97.74784178,30.27977778,"805 W 16 St",NA,50.8,"good",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25288,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74800547,30.27975015,"800 W 15 St",NA,68.58,"good",124.67192,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25289,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74807836,30.27973119,"800 W 15 St",NA,50.8,"fair",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25290,"Escarpment live oak","Quercus fusiformis","Austin","Texas",-97.74808845,30.27964896,"800 W 15 St",NA,53.34,"poor",75.45932,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25291,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74815506,30.27966116,"800 W 15 St",NA,53.34,"poor",75.45932,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25292,"American elm","Ulmus americana","Austin","Texas",-97.74774748,30.2799463,"805 W 16 St",NA,55.88,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25293,"Pecan","Carya illinoinensis","Austin","Texas",-97.74774214,30.27996996,"805 W 16 St",NA,66.04,"fair",173.88452,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25294,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74837106,30.28082715,"1604 Pearl St",NA,50.8,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25295,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74833378,30.2809186,"1604 Pearl St",NA,50.8,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25296,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74846685,30.28140968,"900 W 17th St",NA,58.42,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25297,"Pecan","Carya illinoinensis","Austin","Texas",-97.74850323,30.28132618,"1606 Pearl St",NA,60.96,"good",173.88452,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25298,"Cedar elm","Ulmus crassifolia","Austin","Texas",-97.74855427,30.28127355,"1606 Pearl St",NA,60.96,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25299,"American elm","Ulmus americana","Austin","Texas",-97.74835123,30.28129995,"1606 Pearl St",NA,68.58,"poor",75.45932,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25300,"Pecan","Carya illinoinensis","Austin","Texas",-97.74822015,30.28127153,"1606 Pearl St",NA,48.26,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25301,"Pecan","Carya illinoinensis","Austin","Texas",-97.74818238,30.28128679,"1606 Pearl St",NA,50.8,"fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25302,"Pecan","Carya illinoinensis","Austin","Texas",-97.7481289,30.28125244,"1606 Pearl St",NA,50.8,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25303,"Pecan","Carya illinoinensis","Austin","Texas",-97.74806322,30.28121502,"1606 Pearl St",NA,48.26,NA,124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25304,"American elm","Ulmus americana","Austin","Texas",-97.74837659,30.28105287,"1606 Pearl St",NA,63.5,NA,124.67192,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25305,"American elm","Ulmus americana","Austin","Texas",-97.74824914,30.28061223,"1600 Pearl St",NA,48.26,"poor",75.45932,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25306,"Shumard oak","Quercus shumardii","Austin","Texas",-97.74820737,30.2807441,"1600 Pearl St",NA,22.86,"good",75.45932,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
