"most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_name","diameter_breast_height_CM","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","retired_date","location_type","zipcode","address","neighborhood","ward","district","overhead_utility","condition","percent_population"
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49214561,35.51617668,"L.d. lacy park",13.97,65.6168,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.4915771,35.51600892,"L.d. lacy park",32.766,124.67192,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.49234476,35.51595493,"L.d. lacy park",13.97,78.74016,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Eastern  redcedar","Juniperus virginiana","Oklahoma City","Oklahoma",-97.49146702,35.51559596,"L.d. lacy park",29.21,82.021,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49167251,35.51565691,"L.d. lacy park",18.796,91.86352,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49156894,35.51570948,"L.d. lacy park",44.704,127.95276,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49174857,35.51554703,"L.d. lacy park",15.748,68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49172719,35.51573131,"L.d. lacy park",40.386,118.11024,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49160786,35.51535357,"L.d. lacy park",28.448,82.021,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Celtis laevigata) sugarberry",NA,"Oklahoma City","Oklahoma",-97.49158885,35.51548203,"L.d. lacy park",35.56,88.58268,"no_info","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49158885,35.51539226,"L.d. lacy park",34.29,111.54856,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Celtis laevigata) sugarberry",NA,"Oklahoma City","Oklahoma",-97.49175617,35.5155656,"L.d. lacy park",7.62,65.6168,"no_info","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49182653,35.51522666,"L.d. lacy park",27.94,108.26772,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.49168202,35.51509356,"L.d. lacy park",19.558,108.26772,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49167061,35.51531178,"L.d. lacy park",48.514,111.54856,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49186836,35.51516939,"L.d. lacy park",23.876,101.70604,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49186384,35.51532145,"L.d. lacy park",38.1,95.14436,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49175439,35.51523914,"L.d. lacy park",26.924,101.70604,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49173526,35.51530559,"L.d. lacy park",23.876,95.14436,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49183223,35.51509046,"L.d. lacy park",29.21,88.58268,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49243213,35.51540271,"L.d. lacy park",71.12,124.67192,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49236725,35.51518139,"L.d. lacy park",76.2,157.48032,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49279364,35.5150921,"L.d. lacy park",49.784,141.07612,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.491897,35.51538326,"L.d. lacy park",12.7,82.021,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49257581,35.51531091,"L.d. lacy park",52.07,141.07612,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49214941,35.51523923,"L.d. lacy park",38.1,98.4252,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Blackjack  oak","Quercus marilandica","Oklahoma City","Oklahoma",-97.49286007,35.51543414,"L.d. lacy park",45.72,131.2336,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Blackjack  oak","Quercus marilandica","Oklahoma City","Oklahoma",-97.49302669,35.51538404,"L.d. lacy park",58.928,157.48032,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49283381,35.51527067,"L.d. lacy park",45.72,137.79528,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49296572,35.51561745,"L.d. lacy park",44.196,118.11024,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49307862,35.5152609,"L.d. lacy park",68.326,144.35696,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49301766,35.51541896,"L.d. lacy park",25.654,88.58268,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49282121,35.51590967,"L.d. lacy park",45.72,114.8294,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Blackjack  oak","Quercus marilandica","Oklahoma City","Oklahoma",-97.4928325,35.51569831,"L.d. lacy park",48.26,127.95276,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Blackjack  oak","Quercus marilandica","Oklahoma City","Oklahoma",-97.49275573,35.51622578,"L.d. lacy park",43.18,55.77428,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Chinkapin  oak","Quercus muehlenbergii","Oklahoma City","Oklahoma",-97.49251187,35.51613021,"L.d. lacy park",27.94,68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.4925694,35.5164081,"L.d. lacy park",48.26,118.11024,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.49233873,35.51572695,"L.d. lacy park",12.7,65.6168,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","American  elm","Ulmus americana","Oklahoma City","Oklahoma",-97.49249162,35.51643648,"L.d. lacy park",41.91,118.11024,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.49212416,35.51611774,"L.d. lacy park",53.34,88.58268,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62123333,35.48864845,"Lela park",29.464,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62123024,35.48867361,"Lela park",35.052,108.26772,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62123024,35.48869499,"Lela park",20.828,88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62123179,35.4887277,"Lela park",52.832,118.11024,"introduced","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.6213492,35.4887604,"Lela park",55.626,127.95276,"introduced","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.62131212,35.48888116,"Lela park",21.082,68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62143108,35.48875789,"Lela park",65.786,88.58268,"introduced","more than 18.29 m","60.96 to 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62146044,35.48876292,"Lela park",43.18,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62148361,35.48876543,"Lela park",27.178,82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.62155004,35.48874027,"Lela park",44.704,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.62154541,35.48870757,"Lela park",8.89,59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Loblolly  pine","Pinus taeda","Oklahoma City","Oklahoma",-97.62165973,35.48875034,"Lela park",7.62,59.05512,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Eastern  redbud","Cercis canadensis","Oklahoma City","Oklahoma",-97.62180186,35.4886648,"Lela park",21.082,68.89764,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62165355,35.48864342,"Lela park",56.134,127.95276,"introduced","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62154077,35.48853523,"Lela park",96.52,147.6378,"introduced","more than 18.29 m","more than 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.62165509,35.4885541,"Lela park",11.684,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Callery  pear","Pyrus calleryana","Oklahoma City","Oklahoma",-97.6215624,35.48862958,"Lela park",35.052,118.11024,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Common  crapemyrtle","Lagerstroemia indica","Oklahoma City","Oklahoma",-97.62137855,35.4884824,"Lela park",8.636,91.86352,"introduced","more than 18.29 m","0 to 15.24 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62134457,35.48848618,"Lela park",40.132,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62123797,35.48859939,"Lela park",39.37,118.11024,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62123951,35.48851133,"Lela park",39.116,118.11024,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Ailanthus altissima) tree of heaven",NA,"Oklahoma City","Oklahoma",-97.62124106,35.48844592,"Lela park",22.86,137.79528,"no_info","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Ailanthus altissima) tree of heaven",NA,"Oklahoma City","Oklahoma",-97.62124415,35.48842454,"Lela park",33.02,137.79528,"no_info","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62147434,35.48835913,"Lela park",96.52,187.00788,"introduced","more than 18.29 m","more than 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62172462,35.48839183,"Lela park",72.39,127.95276,"introduced","more than 18.29 m","60.96 to 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.6217895,35.48839057,"Lela park",78.232,167.32284,"introduced","more than 18.29 m","more than 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Green  ash","Fraxinus pennsylvanica","Oklahoma City","Oklahoma",-97.62166127,35.48814528,"Lela park",28.956,98.4252,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Green  ash","Fraxinus pennsylvanica","Oklahoma City","Oklahoma",-97.62175088,35.48807358,"Lela park",21.844,88.58268,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.62184357,35.48788111,"Lela park",37.846,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Austrian  pine","Pinus nigra","Oklahoma City","Oklahoma",-97.6218961,35.4879264,"Lela park",60.706,108.26772,"introduced","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62209135,35.48800168,"Lela park",87.63,118.11024,"introduced","more than 18.29 m","more than 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Siberian  elm","Ulmus pumila","Oklahoma City","Oklahoma",-97.62242411,35.48797536,"Lela park",59.182,167.32284,"introduced","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.62257052,35.48795524,"Lela park",29.21,88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.62272453,35.48796762,"Lela park",34.29,88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.62264847,35.48842434,"Lela park",27.94,78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.62274925,35.48834074,"Lela park",27.178,78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Chinese  pistache","Pistacia chinensis","Oklahoma City","Oklahoma",-97.62284432,35.48826952,"Lela park",24.638,78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.62296792,35.48819056,"Lela park",37.084,108.26772,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Shumard  oak","Quercus shumardii","Oklahoma City","Oklahoma",-97.62306109,35.48808838,"Lela park",45.72,147.6378,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.62342293,35.48786128,"Lela park",41.91,98.4252,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.62342186,35.48787522,"Lela park",73.66,167.32284,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.623424,35.48792224,"Lela park",59.182,167.32284,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.62341853,35.48799859,"Lela park",56.642,167.32284,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.62342008,35.48802752,"Lela park",49.53,167.32284,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.62342317,35.48804891,"Lela park",57.404,167.32284,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.62340772,35.48805394,"Lela park",38.1,98.4252,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.62340463,35.48810551,"Lela park",59.944,167.32284,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.62340463,35.48813696,"Lela park",48.26,147.6378,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/20/2017","inventory_date","Vacant site) vacant site",NA,"Oklahoma City","Oklahoma",-97.62320997,35.48813067,"Lela park",17.78,0,"no_info",NA,"15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/20/2017","inventory_date","Vacant site) vacant site",NA,"Oklahoma City","Oklahoma",-97.62314817,35.48821998,"Lela park",17.78,0,"no_info",NA,"15.24 to 30.48 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/8/2016","inventory_date","Post  oak","Quercus stellata","Oklahoma City","Oklahoma",-97.6233969,35.48823885,"Lela park",43.942,167.32284,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","OklahomaCity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
