"common_name","scientific_name","city","state","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","longitude_coordinate","latitude_coordinate","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","height_M","height_binned_M","percent_population"
"Tree hardwood","Tree","Boston","Massachusetts",4.4,"excellent","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black locust","Robinia pseudoacacia","Boston","Massachusetts",5.7,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",3,"dead","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",11.8,"excellent","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",13.8,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",23,"poor","no_info","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shagbark hickory","Carya ovata","Boston","Massachusetts",2.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hickory","Carya","Boston","Massachusetts",23.1,"poor","no_info","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",23.6,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shagbark hickory","Carya ovata","Boston","Massachusetts",25,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",31.4,"fair","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",25.1,"poor","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higan cherry","Prunus subhirtella","Boston","Massachusetts",10.6,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plum","Prunus","Boston","Massachusetts",7.9,"excellent","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",15.1,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juniper","Juniperus","Boston","Massachusetts",6.1,"good","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yew","Taxus baccata","Boston","Massachusetts",3.2,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yew","Taxus baccata","Boston","Massachusetts",9.2,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern white cedar","Thuja occidentalis","Boston","Massachusetts",8.9,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",5.8,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",3.7,"fair","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",2.4,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black oak","Quercus velutina","Boston","Massachusetts",47.2,"good","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",72.6,"good","naturally_occurring","60.96 to 76.2 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black oak","Quercus velutina","Boston","Massachusetts",36,"fair","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",4.5,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2,"good","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American beech","Fagus grandifolia","Boston","Massachusetts",3.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",3.8,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American beech","Fagus grandifolia","Boston","Massachusetts",2.5,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2.5,"fair","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2,"poor","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2,"fair","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",2.9,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White oak","Quercus alba","Boston","Massachusetts",3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",5.1,"dead","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",4.3,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",2.9,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",48.5,"excellent","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",28.4,"dead","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",23.4,"good","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",39.5,"good","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",6,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",7.8,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",2.6,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",3.5,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",6.2,"dead","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",5,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",50.8,"excellent","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",3.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",4.5,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",4,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",2.1,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",2.8,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",7.4,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",6,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",4,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2.6,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2.2,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2.1,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",47.8,"excellent","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2.9,"excellent","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2.1,"fair","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",2.7,"good","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy buckthorn","Frangula alnus","Boston","Massachusetts",3.5,"fair","introduced","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black cherry","Prunus serotina","Boston","Massachusetts",6.6,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",11.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",21.9,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quaking aspen","Populus tremuloides","Boston","Massachusetts",26.1,"poor","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",17,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",26.9,"dead","no_info","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",21.2,"dead","no_info","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",35.2,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",3.9,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",27.2,"dead","no_info","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",15.9,"dead","no_info","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Boston","Massachusetts",2.7,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",43.5,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",50.8,"good","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quaking aspen","Populus tremuloides","Boston","Massachusetts",26.8,"poor","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",16.7,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",15.5,"dead","no_info","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",8.4,"poor","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",6.5,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",7.2,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",12.3,"dead","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Boston","Massachusetts",2.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",17.2,"dead","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",26.9,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quaking aspen","Populus tremuloides","Boston","Massachusetts",28.7,"good","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sugar maple","Acer saccharum","Boston","Massachusetts",10.6,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",2.5,"dead","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American beech","Fagus grandifolia","Boston","Massachusetts",2.1,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apple","Malus","Boston","Massachusetts",3.7,"excellent","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",16,"dead","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",41.3,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",11,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apple","Malus","Boston","Massachusetts",3.2,"poor","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",3.1,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern red oak","Quercus rubra","Boston","Massachusetts",6.5,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",12.4,"dead","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Boston","Massachusetts",2.3,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buckthorn","Rhamnus","Boston","Massachusetts",2.2,"excellent","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",5.6,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",25.3,"excellent","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",15.6,"fair","naturally_occurring","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Boston","Massachusetts",2.7,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",38.4,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",45.9,"fair","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tree hardwood","Tree","Boston","Massachusetts",20.4,"dead","no_info","15.24 to 30.48 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Witch hazel","Hamamelis","Boston","Massachusetts",4.8,"excellent","no_info","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",2.1,"fair","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",55.5,"excellent","naturally_occurring","45.72 to 60.96 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red maple","Acer rubrum","Boston","Massachusetts",4.3,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White ash","Fraxinus americana","Boston","Massachusetts",3.9,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American beech","Fagus grandifolia","Boston","Massachusetts",3.6,"excellent","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern hemlock","Tsuga canadensis","Boston","Massachusetts",7.1,"good","naturally_occurring","0 to 15.24 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern white pine","Pinus strobus","Boston","Massachusetts",34.9,"excellent","naturally_occurring","30.48 to 45.72 cm","Boston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
